B,Li1Cs,Li2Cs,Li3Cs
834.9599999999682,186.70172044535,3.2972327886237,-11.51454610825
834.9799999999682,187.23002673699,3.3098968610781,-11.510828150363
834.9999999999682,187.76094432457,3.322568768527,-11.507108385349
835.0199999999681,188.29449360238,3.3352481859,-11.503386879635
835.0399999999681,188.83069382791,3.3479353368832,-11.4996634888
835.0599999999681,189.36956456568,3.3606300494392,-11.495938252474
835.0799999999681,189.91112584406,3.3733325973688,-11.492211234358
835.0999999999681,190.45539833674,3.386042777807,-11.488482401621
835.1199999999681,191.00240268432,3.3987608131494,-11.484751737851
835.139999999968,191.55215837113,3.4114863759092,-11.481019246773
835.159999999968,192.10468652282,3.4242198739423,-11.477284939072
835.179999999968,192.66000908392,3.4369609470515,-11.473548789767
835.199999999968,193.21814722939,3.4497099082293,-11.469810807931
835.219999999968,193.7791214367,3.4624666654359,-11.466071010156
835.239999999968,194.34295441442,3.475231184835,-11.462329360224
835.2599999999679,194.90966690014,3.4880035195873,-11.458585869429
835.2799999999679,195.479282837,3.5007837417762,-11.454840539035
835.2999999999679,196.0518228932,3.5135718228521,-11.45109337692
835.3199999999679,196.62731103172,3.5263676748013,-11.447344379597
835.3399999999679,197.20576847863,3.5391714201186,-11.44359349841
835.3599999999678,197.78721952171,3.5519831526805,-11.439840829006
835.3799999999678,198.37168767588,3.5648027498861,-11.436086249813
835.3999999999678,198.95919569986,3.5776303445949,-11.432330090208
835.4199999999678,199.54976835346,3.5904656654329,-11.42857158643
835.4399999999678,200.14342834461,3.6033090043195,-11.424811518734
835.4599999999677,200.74020117033,3.6161602853335,-11.421049523927
835.4799999999677,201.34011066908,3.6290195454175,-11.417285720958
835.4999999999677,201.94318203263,3.6418869062081,-11.413520034078
835.5199999999677,202.54944026697,3.6547621936465,-11.409752457427
835.5399999999677,203.15891087711,3.6676453810328,-11.40598307556
835.5599999999677,203.77161926919,3.6805367925806,-11.402211826003
835.5799999999676,204.38759044972,3.6934359646419,-11.398438574355
835.5999999999676,205.00685286121,3.7063434756618,-11.394663577083
835.6199999999676,205.62943060723,3.7192590886147,-11.390886672062
835.6399999999676,206.2553528704,3.7321826577223,-11.387107935506
835.6599999999676,206.88464401613,3.7451142233362,-11.383327256153
835.6799999999675,207.51733228206,3.7580540371754,-11.379544743293
835.6999999999675,208.15344642881,3.7710020241978,-11.375760329711
835.7199999999675,208.79301289772,3.7839579963384,-11.371974040029
835.7399999999675,209.43606150827,3.7969222172047,-11.368185829379
835.7599999999675,210.08261950348,3.8098946069394,-11.364395777381
835.7799999999675,210.73271565035,3.8228751179403,-11.360603830477
835.7999999999674,211.38637988791,3.8358640165617,-11.356809961258
835.8199999999674,212.04364090565,3.8488608803179,-11.353014191495
835.8399999999674,212.70452897698,3.8618660569869,-11.34921654639
835.8599999999674,213.3690739833,3.8748795472576,-11.345416989373
835.8799999999674,214.03730695203,3.8879011344058,-11.341615529244
835.8999999999673,214.70925799429,3.9009310214635,-11.337812163495
835.9199999999673,215.38495872987,3.913969315154,-11.334006940529
835.9399999999673,216.0644406574,3.9270157504566,-11.330199797545
835.9599999999673,216.74773581925,3.9400706465977,-11.32639069152
835.9799999999673,217.43487617116,3.9531337114436,-11.322579763221
835.9999999999673,218.12589319141,3.9662052521873,-11.318766856982
836.0199999999672,218.82082111649,3.9792851111086,-11.314952028354
836.0399999999672,219.51969258809,3.9923731764781,-11.311135278321
836.0599999999672,220.222541996,4.005469731341,-11.307316635529
836.0799999999672,220.92940401775,4.0185747806901,-11.303496049162
836.0999999999672,221.64031123548,4.0316881904381,-11.299673598102
836.1199999999671,222.3552998079,4.0448099751449,-11.295849139124
836.1399999999671,223.07440503042,4.0579400700095,-11.292022846894
836.1599999999671,223.79766216666,4.0710787539273,-11.288194510004
836.1799999999671,224.52510722849,4.0842260193518,-11.284364313101
836.1999999999671,225.25677727763,4.0973814987491,-11.280532137497
836.2199999999671,225.99270894928,4.1105456013741,-11.276698059111
836.239999999967,226.73293883929,4.1237182567304,-11.272862025188
836.259999999967,227.47750615993,4.1368993637031,-11.269024058491
836.279999999967,228.22644834879,4.1500889245172,-11.265184157612
836.299999999967,228.9798041963,4.1632871643815,-11.261342296073
